media_x_x,media_y_x,cov_xx_x,cov_xy_x,cov_yy_x,peso_x,media_x_y,media_y_y,cov_xx_y,cov_xy_y,cov_yy_y,peso_y,media_x_z,media_y_z,cov_xx_z,cov_xy_z,cov_yy_z,peso_z,one_hot_arepas,one_hot_lomas1,one_hot_lomas2,one_hot_lompend,one_hot_pasto,one_hot_pav,one_hot_pav_pen_suav,one_hot_pisadasvaca,one_hot_rip_pend_gran,one_hot_ripi,one_hot_rotonda,one_hot_via,one_hot_via_1,one_hot_via_2
38.202132011397175,0.004310099,174.72938490195816,-0.025923498,8.274211415525825e-06,0.1130393076902522,157.84463730669506,0.000300045,3178.607345194398,-0.008808134,1.0688340009182993e-06,0.735910587,42.38379960639416,0.001825269,489.61745282262166,-0.002870249,2.485105325629454e-06,0.2082001385620436,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.21680221111654,0.000420232,3574.5700439426555,-0.014927915,1.1845759539015795e-06,0.8033655558076879,14.327209751867109,0.005810159,76.05157201923582,-0.0067012,1.1938258741037266e-05,0.091451562,5.672993447890328,0.006697818,13.201467325794194,-0.009017694,2.041304940848605e-05,0.034052194,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.353789664441653,0.011766494,69.59123161658822,-0.003990915,4.240111288509108e-05,0.083595137,50.06940099,0.001093401,418.7627763544305,-0.010794919,1.7592119733763674e-06,0.1726378501234909,154.5318757003608,0.000683287,3474.196109429176,-0.021085624,1.3351090802052471e-06,0.7577476677309849,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151.48207373182487,0.000501295,3545.715092623037,-0.017109971,1.2307962738065364e-06,0.796499317,140.97797587824368,0.000461503,4230.092904506037,-0.018604502,1.1986995708888687e-06,0.8829194537012973,45.465423620225465,0.00174939,628.7706402113287,-0.003111047,2.4499142999776813e-06,0.2484218828827933,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.233252393365618,0.013858671,83.17748487,-0.008597432,5.731769225721611e-05,0.080697658,16.044756377277025,0.011358913,111.18833946226572,-0.02329771,2.564256351805543e-05,0.015884708,4.819629129786012,0.007651911,10.626666561914485,-0.010912589,4.208882707117603e-05,0.027666372,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.10115449083659,0.004910233,218.8782317337005,-0.032432321,9.867750380302068e-06,0.122803026,17.35082918318802,0.005158982,103.8272787262884,-0.010273188,7.734749719890494e-06,0.1011958382410561,158.93504749319538,0.000721228,3277.447290200509,-0.021953367,1.3996124242305896e-06,0.7239117453463889,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149.77236176541336,0.000388378,3599.9667860254867,-0.014374307,1.170258174477654e-06,0.807623571,1.972167275995035,0.013370012,1.224105692145259,-0.000216027,3.79966578381441e-05,0.010181015,32.90582304820501,0.001474476,277.53140292269256,-0.010055832,2.126384810145832e-06,0.1643650207327376,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11.492861934301295,0.011678683,51.91800523594242,-0.005068035,3.7384826649738814e-05,0.068019674,17.87565727,0.004341265,88.70229269390457,-0.009123435,6.661418331606346e-06,0.1047472339010811,4.400131645,0.009023324,8.639465129238904,-0.012111681,6.604370116559705e-05,0.025803266,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.41387484534302,0.004162403,188.9978126,-0.02643091,7.804014096447122e-06,0.1243567547174214,140.38735327755282,0.000377016,4213.7479720831925,-0.014263825,1.12779718508894e-06,0.8850717509076653,148.94857637261632,0.000763957,3735.1443023483216,-0.022209923,1.410720390777481e-06,0.8098317135562731,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.397948353653824,0.023849013,112.73033885626248,-0.025915138,0.000152736,0.1227929457580161,15.575535654884185,0.011254144,90.99506532376468,-0.018094411,3.855257101956291e-05,0.1046001281777751,6.5790908394811645,0.011263954,18.692184596293803,-0.01848384,5.733078753330655e-05,0.037467875,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54.79107886589258,0.005486079,326.13843690636554,-0.03727976,1.040710202506757e-05,0.1558928251046457,155.10826014098993,0.000673391,3312.822145937186,-0.019128964,1.2764737525115156e-06,0.7601752644276281,160.0054904368891,0.001025526,3102.5650780728324,-0.030934279,1.7082931652654278e-06,0.7157467953231285,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160.02793127406912,0.001005663,2996.4762031002306,-0.026128761,1.589711255573049e-06,0.7213142291373381,48.583166362088896,0.002484317,312.2304522770181,-0.017775842,3.425900175171736e-06,0.1352246073945968,45.94431831547264,0.003755265,547.2895733453557,-0.001968979,4.5026489350348826e-06,0.2467853291958709,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50.86729886677842,0.005917763,322.0253288053772,-0.044223965,1.3215563309443736e-05,0.1518815702957807,45.977734188091546,0.003683781,381.3710836045887,-0.027710124,5.34341888363757e-06,0.1713807099157196,7.168528576323458,0.012449426,20.012027646157808,-0.016736409,5.273762181707119e-05,0.044894312,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157.88246282053495,0.000964041,3136.4016273886887,-0.026211421,1.5810327677496406e-06,0.7396309167597606,156.9397425082721,0.000662871,3209.713493055083,-0.01924,1.2926917209996983e-06,0.7465400859513754,165.67712686833065,0.001315337,2797.2640990945824,-0.036211917,2.0553482299621023e-06,0.669105769,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.67009106752223,0.025387261,86.43339828752329,-0.006783486,0.000167152,0.1084875129444586,14.121232994662332,0.014188674,83.33595380905889,-0.030649167,6.297821509960122e-05,0.082079204,52.52874764873981,0.003793237,713.7609211987577,-0.001580327,5.192451818237908e-06,0.2859999192547336,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60.12570168770985,0.007724809,411.6513723102445,-0.057125134,1.830474868318837e-05,0.1837226173073535,47.00520076112542,0.004276171,398.3057240053368,-0.030703829,6.571168862060569e-06,0.1575379747542534,47.79036966789524,0.004818545,553.0087902349211,0.012731147,7.551640269457329e-06,0.2518390193370183,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164.0580895495993,0.001448418,2799.3345112395414,-0.029391389,1.962516467932264e-06,0.6864989718118452,155.9177011294508,0.000865386,3287.218842527877,-0.025714797,1.4779900169392603e-06,0.7522043200265056,7.633685542291826,0.00848405,24.18998810327304,-0.01402593,2.965582645322036e-05,0.042947538,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.694121848457733,0.0344839,122.57965820316775,0.010474995,0.000514005,0.1297784108808014,15.635030921744406,0.011837564,89.52770891890609,0.01684896,4.535367396972109e-05,0.090257705,161.27730948553693,0.001289933,3033.283711,-0.034847915,1.963601685169655e-06,0.7052134428223437,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.66829601,0.003484335,141.9477892103676,-0.019672447,6.07681551220332e-06,0.1056152721648949,139.6628693068825,0.000377095,4261.832373319437,-0.01675608,1.1477326201297748e-06,0.8892915453676631,40.29715390446913,0.001764537,528.1525117560858,-0.002352782,2.2535206741649266e-06,0.2276615993557738,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.76993642970007,0.008585126,70.13858560887721,0.004542376,1.997707813783657e-05,0.094815877,14.454637656595049,0.010082645,123.9967967138696,-0.02158077,1.9240090230601703e-05,0.012319229,3.930775569609371,0.008228619,8.604604773231943,-0.011269153,7.706168791972868e-05,0.018497503,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150.6203011719201,0.000349118,3531.9429980040263,-0.012628004,1.1402134086696285e-06,0.7995688505723727,16.800863689864492,0.003789003,97.31148945714928,-0.006477699,4.923457503956936e-06,0.098389225,154.92032758419373,0.000616987,3442.290707,-0.018347844,1.2825268784245885e-06,0.753840898,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37.74168412992321,0.003737135,185.9230376,-0.023650542,6.592034164124975e-06,0.1215667171002442,11.13574639901185,0.004023793,45.22411103373731,-0.005781742,6.884801597797178e-06,0.072598596,155.32211840137012,0.000545142,3487.8159100541493,-0.01513838,1.2159566449425138e-06,0.7584845654903517,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.655358362628183,0.009522461,64.03314153,0.006098166,2.905505559596945e-05,0.077215677,140.0457616177438,0.000375306,4337.80921,-0.017457704,1.165425396720663e-06,0.8921563981009105,4.139352195797924,0.005862775,8.135595714,-0.007902808,2.58200262874081e-05,0.018987976,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151.20224526578784,0.000331252,3589.4949867638816,-0.012059218,1.1282780889069216e-06,0.8012176061109966,27.23971395943101,0.005413859,12.348182639570036,-0.006797567,1.215994582785295e-05,0.035245006,39.64993065593068,0.001335346,505.0706396303918,-0.002737699,1.7650008341643929e-06,0.2225274580349815,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.963324105628589,0.008513067,86.72159139,0.00621313,2.073324994999659e-05,0.1022492959957681,3.942000833856388,0.016574998,5.939166487907059,-0.007878481,9.263178488112923e-05,0.019265425,7.014889674764902,0.007555291,19.654156498585177,-0.010682803,3.2702728018847416e-05,0.044008987,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152.8304394,0.000431799,3497.127214047425,-0.012053156,1.1455609225407374e-06,0.7891860052292887,141.9201161284613,0.000441506,4198.439488749755,-0.014475429,1.1424620040068018e-06,0.8790669300330411,155.89903973272104,0.000870762,3448.4769037578576,-0.0172351,1.3686140449032266e-06,0.7558281426609273,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43.13585628466531,0.003371724,167.08687817134145,-0.020500219,5.663063822980417e-06,0.1085646987749433,19.58774052482079,0.005008997,90.71684433269078,-0.009664609,8.583334237765315e-06,0.101667645,43.379997114517295,0.001918875,443.2927731633383,-0.002657857,2.4677961763088435e-06,0.2001628702677377,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43.58277339183957,0.004476171,181.2862230641485,-0.028059727,8.81240617215325e-06,0.1205989455573348,19.435348010732767,0.005470833,87.32749106353428,-0.004471992,9.332370615510555e-06,0.099920129,4.863579461589104,0.009159115,10.713444625199136,-0.013113835,5.810236512660132e-05,0.028284768,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.805929541610295,0.012342484,86.20242442552416,0.002508108,4.437791609444725e-05,0.1015756404890134,141.30389034165285,0.000555951,4254.257126458788,-0.022724404,1.2706257743092414e-06,0.8833576522221872,155.85497210251765,0.000894291,3481.8322105731527,-0.022880943,1.4539049044940298e-06,0.754380003,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154.35044472494425,0.000483545,3380.751023915237,-0.013645894,1.1889698844034293e-06,0.7778254139536516,3.2173689162875245,0.012206309,3.769637834875162,-0.004683218,4.113201566365298e-05,0.016722219,41.899407572124375,0.00233657,501.2401569,-0.001666704,2.987379346834713e-06,0.2173352293593381,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.181543721031596,0.005056999,12.96086863359976,0.005644653,8.813901849518687e-06,0.031911173,153.71433814420948,0.000706792,3446.373428038733,-0.023914882,1.611794547788144e-06,0.769402774,38.26953554450344,0.001331981,480.4140472927343,-0.008904784,2.1078038322828504e-06,0.2901372014380753,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142.62437508450412,0.000643897,4118.881604577441,-0.027977512,1.4544112448841136e-06,0.8628581944112866,2.0890536493555296,0.007067864,1.6559277655633702,-0.003875,2.0240285673261582e-05,0.01186712,176.13194013897444,0.001145008,2118.849316077001,-0.01942751,1.6867642951642294e-06,0.5893691845143101,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.89390123346664,0.003637419,133.72986854228338,-0.005042966,4.741845856085107e-06,0.1052306325211241,35.655375595296654,0.001250515,404.71468612797554,-0.010850155,2.069804422403205e-06,0.218730106,92.79976812258109,0.005484175,526.1612484126476,-0.036013402,1.0814515595657318e-05,0.1204936140476146,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.538293315959082,0.00925925,62.02250798271544,0.022899763,1.9668453518139755e-05,0.095068228,14.442509964490378,0.004313276,75.05436315381948,-0.000560451,6.981692276923192e-06,0.094375901,162.1471124205248,0.000965008,3036.9017044414145,-0.022552163,1.5877179972439387e-06,0.7058840368896604,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150.9074153623679,0.000621565,3615.882162972527,-0.02189099,1.3317125431316403e-06,0.804354432,161.18935781634687,0.000522593,3110.1976823495947,-0.01505045,1.1894795547155749e-06,0.712691458,77.47175806286697,0.006168768,736.6363869207395,-0.088506259,2.9494335956334654e-05,0.04842832,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.86364656,0.004097304,124.48501708380957,-0.020190446,6.766704785258246e-06,0.1005773401463715,54.62405619578352,0.001133426,485.3301973240691,-0.004877488,1.5645676702002268e-06,0.1929326408516714,34.88649761159156,0.001290614,414.78269267139694,-0.007615949,1.817388208689109e-06,0.2456876430245134,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.23366471989825,0.004775034,139.80503009664938,-0.018301187,7.882754565115384e-06,0.114759998,181.9024435719704,0.000660163,1818.5923647264008,-0.014859687,1.3269888066420304e-06,0.5424918674455043,184.74453388749012,0.00099878,1679.1618968140465,-0.016179724,1.5181538026610163e-06,0.5205860987348396,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146.4494384,0.000655424,3865.3488601710055,-0.021814466,1.3122656679726649e-06,0.8312744038254241,14.541038535544963,0.004140106,74.95807953827315,0.004616094,8.23435813790206e-06,0.088971087,61.16168134281953,0.001534554,1329.1270033260616,0.017606956,2.385191222368943e-06,0.4569010831905318,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.607290040900995,0.010323653,27.83334550614509,0.023656953,4.939905143123746e-05,0.053965598,70.81431851263159,0.000992338,1033.1751563941834,-0.000694348,1.438537951498905e-06,0.3685370452330859,86.69520624006968,0.006346211,2819.443333588258,-0.0423632,1.0057163847391244e-05,0.022512818,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159.60021242562556,0.000506318,3078.913510422528,-0.015165211,1.2169285718732812e-06,0.7213198970438152,17.995548513382047,0.005216067,83.02745370926397,-0.009451488,8.900407025341228e-06,0.092531906,50.84477149961189,0.002317157,617.7954790770818,0.013491063,3.931839465994722e-06,0.2536137227760829,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53.983837368135056,0.002902466,378.1071672585939,-0.019347565,3.841211193377484e-06,0.1677614276479442,139.4089244781736,0.000636343,4280.665359267993,-0.019524553,1.2710785217240676e-06,0.8919720252271913,161.3797859240758,0.001083029,3101.2227433334183,-0.024753404,1.6130900897180084e-06,0.6991138233025317,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.074826586447315,0.006735945,111.28563540194584,0.01311962,1.6272102375154628e-05,0.1109186753082405,3.814416347491569,0.01822057,4.598570940357586,-0.004645604,0.000162431,0.015496068,7.517287840679764,0.006555578,23.135402470732544,-0.012929219,1.9820538676622165e-05,0.047272454,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.328495888726952,0.005214304,136.3892157,-0.017004678,8.379597809327405e-06,0.1152312988857738,14.726861165904168,0.004035711,83.32587852991489,-0.00638061,9.180386190181876e-06,0.091061763,1.6059678952878722,0.016458346,0.8989370399375983,-0.008309876,0.000369652,0.010811196,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145.4706099198252,0.000720118,3915.894134491059,-0.024746258,1.399917542776637e-06,0.840356318,69.54179957659089,0.001176177,966.2750748368376,0.002373058,1.6817648818188423e-06,0.3514000832095878,183.83283760318085,0.001350063,1716.5774926690517,-0.021283774,1.8562055106368343e-06,0.5293435076515816,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.998587087182853,0.008496645,21.17168522027249,0.015904439,3.521080960450142e-05,0.044412383,179.9323071738321,0.000630708,1941.880001,-0.01243717,1.2705918052519427e-06,0.5575381533064573,62.56254680148638,0.002473224,1309.4250529609265,0.041961677,5.47547223433219e-06,0.459845296,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59.70221832810938,0.007945059,440.6914101534381,-0.059815478,1.974821481186974e-05,0.1838544306471344,157.9820290034721,0.001192088,3151.779835144584,-0.029285381,1.7220045248778523e-06,0.7358787544792904,54.38517255300839,0.006513042,984.9651743,-0.006415988,1.05921937715383e-05,0.2963765572968972,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.11562133924324,0.036725181,115.18089857763408,-0.018508853,0.000393545,0.1253437377278863,15.406409911514196,0.019316421,88.39820931,-0.024682379,0.000114623,0.1025266512096799,34.60104130229059,0.015122975,794.6972435166641,-0.041519938,4.974254456292215e-05,0.073403388,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163.38764252388006,0.001608413,2855.512125746191,-0.034908777,2.2121828739524544e-06,0.6908018316249791,51.24239122057293,0.004771173,386.6993442908747,-0.029058698,7.559033235024026e-06,0.1615945943110295,170.50767436933123,0.001970611,2489.2577056379123,-0.03721028,2.6570353669355817e-06,0.6302200549376771,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163.65265532760475,0.001825694,2865.305445,-0.034482103,2.393631181402196e-06,0.6884043231345496,47.02362452425741,0.006035407,400.4772429810125,-0.038673292,1.073275311990628e-05,0.1668987634417604,29.52931476850077,0.014618837,707.2344965036425,-0.051640527,6.388419891322476e-05,0.06891037,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.37167068698318,0.039951793,114.33736465597428,-0.033640963,0.000439155,0.1253051443522861,14.831201081947954,0.021226003,81.73055278,-0.034418551,0.000136299,0.085814197,177.27552823402894,0.002250738,2126.155126860602,-0.039250077,3.1867150411873206e-06,0.5755889961652343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60.15584494486835,0.008486703,446.1437904459101,-0.060854794,2.1204775472991498e-05,0.1862905325131642,156.62898729300576,0.001285427,3249.9279345242776,-0.032076461,1.841373537117368e-06,0.7472870398101399,62.15180282,0.005911757,1205.7894010737805,-0.003152953,1.0303637519013337e-05,0.3555006341862559,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152.61758958397303,0.002143285,2264.519952048012,-0.031096459,2.7591791335045832e-06,0.670981324,147.49247229538244,0.001576658,2558.649753,-0.037902735,2.337858651536205e-06,0.7146853869008031,8.064525091936314,0.019049347,21.207074318411564,-0.015311388,8.405176319540832e-05,0.048829968,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.92581849402356,0.05018526,103.37373711690589,-0.006244241,0.000837644,0.1291692646787618,48.99714024126257,0.007535477,416.15701041125504,-0.05256468,1.6901080405566163e-05,0.1788938142386178,161.73422486008408,0.002443837,1871.3639443175427,-0.040669511,3.441677235688916e-06,0.5844917798356505,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56.77675219232611,0.011014619,390.7739606059642,-0.080606103,3.828494963391398e-05,0.1998494109887132,16.544213864817458,0.024783838,110.45803592985165,-0.052072042,0.00019521,0.106420799,57.29964296414175,0.006799052,899.1682665249716,-0.015562412,1.3978059706013016e-05,0.3666782522704315,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61.875459396908006,0.00831866,415.9433780531281,-0.054736497,1.990715873273134e-05,0.1925080712569417,15.705685747458247,0.022073729,90.65931820644622,-0.043639869,0.000160081,0.094956958,32.6583813,0.015990314,669.3326885361354,-0.061778228,7.182468283531868e-05,0.086255022,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.11214537342541,0.040539988,111.66471355631973,-0.023779473,0.000505549,0.1285878553850685,157.1227132755018,0.001377531,3248.901332,-0.037417739,2.0161613803906515e-06,0.7438615338097976,62.552676954692615,0.00694719,1198.8146656178646,-0.019763051,1.225574882865781e-05,0.3366892110831385,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165.0874765371684,0.001669619,2795.495237429021,-0.033304174,2.232530049242952e-06,0.6789040733579897,49.324398404993566,0.006074061,429.7419515487533,-0.04088699,1.1247945667803224e-05,0.1611815081086091,177.52413656814315,0.001973448,2110.2099489796883,-0.034882536,2.7538402661620856e-06,0.5770557664465644,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152.79675199157143,0.000605879,3414.3098845779605,-0.017523532,1.2564343041108847e-06,0.7817158570909641,140.09056579294992,0.000684747,4259.662369013176,-0.028115072,1.3876013063909575e-06,0.8853106596522146,41.85924722351327,0.00292982,519.9439343016314,0.001973282,3.44259194859265e-06,0.2310666871142815,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45.45712019366095,0.004272735,155.24624004922637,-0.022860275,7.663887346129411e-06,0.1068738746866571,19.063311844320133,0.011987181,101.43568133014956,-0.011903089,2.461114412731108e-05,0.015573736,156.23734590922024,0.001195931,3357.434274390032,-0.03394047,1.7974095834846291e-06,0.7443951484879936,0,0,0,0,0,0,0,0,0,1,0,0,0,0
